"","latitud","longitud","cadenaComercial","categoria","anioR","mesR","precio_mean"
"3594",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,4,19.0558823529412
"3595",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,5,16.8888888888889
"3596",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,6,18.975
"3597",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,7,18.6361111111111
"3598",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,8,18.528125
"3599",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,9,18.5321428571429
"3600",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,10,22.0333333333333
"3601",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,11,22.6666666666667
"3602",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2015,12,22.5333333333333
"3603",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2016,1,21.9961538461538
"3604",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2016,2,22.625
"3605",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2016,3,22.9230769230769
"3606",21.122775,-101.685398,"MERCADO PUBLICO","DERIVADOS DE LECHE",2016,4,22.5333333333333
"3607",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,1,15.03125
"3608",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,2,16.0769230769231
"3609",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,3,14.7666666666667
"3610",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,4,14.7633333333333
"3611",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,5,15.6111111111111
"3612",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,6,16.7868421052632
"3613",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,7,15.8178571428571
"3614",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,8,14.8461538461538
"3615",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,9,15.8
"3616",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,10,19.1166666666667
"3617",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,11,19.2222222222222
"3618",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2015,12,15
"3619",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2016,1,13.2272727272727
"3620",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2016,2,15
"3621",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2016,3,15.1666666666667
"3622",21.122775,-101.685398,"MERCADO PUBLICO","DETERGENTES Y PRODUCTOS SIMILARES",2016,4,15.1428571428571
"3623",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,1,25.6081081081081
"3624",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,2,27.1929824561403
"3625",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,3,26.9367088607595
"3626",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,4,29.0921052631579
"3627",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,5,28.7590361445783
"3628",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,6,26.2872340425532
"3629",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,7,29.7012987012987
"3630",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,8,28.0506329113924
"3631",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,9,29.6290322580645
"3632",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,10,30.828125
"3633",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,11,30.4897959183673
"3634",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2015,12,27.5762711864407
"3635",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2016,1,36.5526315789474
"3636",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2016,2,35.0138888888889
"3637",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2016,3,39.5806451612903
"3638",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS FRESCAS",2016,4,36.2602739726027
"3639",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,1,13.46
"3640",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,2,15.9931818181818
"3641",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,3,15.5129032258065
"3642",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,4,16.4557692307692
"3643",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,5,14.4464285714286
"3644",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,6,15.2358974358974
"3645",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,7,15.1424242424242
"3646",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,8,15.0821428571429
"3647",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,9,15.475
"3648",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,10,16.4953125
"3649",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,11,17.2431034482759
"3650",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2015,12,14.8541666666667
"3651",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2016,1,16.4984375
"3652",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2016,2,14.3275862068966
"3653",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2016,3,15.5
"3654",21.122775,-101.685398,"MERCADO PUBLICO","FRUTAS Y LEGUMBRES PROCESADAS",2016,4,15.6964285714286
"3655",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,1,13.1363636363636
"3656",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,2,16.6555555555556
"3657",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,3,12.6115384615385
"3658",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,4,14.7464285714286
"3659",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,5,13.8636363636364
"3660",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,6,11.2692307692308
"3661",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,7,12.2566666666667
"3662",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,8,13.7833333333333
"3663",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,9,15.4954545454545
"3664",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,10,14.4954545454545
"3665",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,11,14.2857142857143
"3666",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2015,12,15.9
"3667",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2016,1,14.15
"3668",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2016,2,13.55
"3669",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2016,3,14.6666666666667
"3670",21.122775,-101.685398,"MERCADO PUBLICO","GALLETAS PASTAS Y HARINAS DE TRIGO",2016,4,15.05
"3671",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,1,26
"3672",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,2,26
"3673",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,3,26
"3674",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,4,26
"3675",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,5,26
"3676",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,6,26
"3677",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,7,26
"3678",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,8,26
"3679",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,9,26
"3680",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,10,26
"3681",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,11,25
"3682",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2015,12,26
"3683",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2016,1,26
"3684",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2016,2,26
"3685",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2016,3,26
"3686",21.122775,-101.685398,"MERCADO PUBLICO","GRASAS ANIMALES COMESTIBLES",2016,4,26
"3687",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,1,15.9271844660194
"3688",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,2,14.6506024096386
"3689",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,3,15.6798245614035
"3690",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,4,15.0728155339806
"3691",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,5,14.5940594059406
"3692",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,6,14.1967213114754
"3693",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,7,14.1470588235294
"3694",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,8,15.6376146788991
"3695",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,9,15.95625
"3696",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,10,15.0914634146341
"3697",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,11,13.5806451612903
"3698",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2015,12,17.4240506329114
"3699",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2016,1,20.2732558139535
"3700",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2016,2,19.8383838383838
"3701",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2016,3,17.3924050632911
"3702",21.122775,-101.685398,"MERCADO PUBLICO","HORTALIZAS FRESCAS",2016,4,15.1166666666667
"3703",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,1,15.9642857142857
"3704",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,2,20.925
"3705",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,3,15.0833333333333
"3706",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,4,15.9230769230769
"3707",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,5,16.0909090909091
"3708",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,6,15.9411764705882
"3709",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,7,15.5
"3710",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,8,15.8076923076923
"3711",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,9,15.4375
"3712",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,10,16.6428571428571
"3713",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,11,18.275
"3714",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2015,12,16.55
"3715",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2016,1,17.2777777777778
"3716",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2016,2,16.875
"3717",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2016,3,18.5
"3718",21.122775,-101.685398,"MERCADO PUBLICO","LECHE PROCESADA",2016,4,17.9
"3719",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,1,19.6666666666667
"3720",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,2,22.3333333333333
"3721",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,3,20.3571428571429
"3722",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,4,20.4
"3723",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,5,18.5555555555556
"3724",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,6,19.1666666666667
"3725",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,7,23.3333333333333
"3726",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,8,20.4333333333333
"3727",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,9,19.75
"3728",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,10,21.4285714285714
"3729",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,11,23.2222222222222
"3730",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2015,12,21.5
"3731",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2016,1,23.6
"3732",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2016,2,21.9285714285714
"3733",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2016,3,24.3333333333333
"3734",21.122775,-101.685398,"MERCADO PUBLICO","PAN",2016,4,22
"3735",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,1,54.6666666666667
"3736",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,2,74.6
"3737",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,3,76.6363636363636
"3738",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,4,65.1666666666667
"3739",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,5,72.2857142857143
"3740",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,6,65.1666666666667
"3741",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,7,79.5
"3742",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,8,97.6666666666667
"3743",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,10,85.125
"3744",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2015,11,101.428571428571
"3745",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2016,1,72.1428571428571
"3746",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2016,2,75.0952380952381
"3747",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2016,3,75.6428571428571
"3748",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS",2016,4,69.3333333333333
"3749",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,1,26.8888888888889
"3750",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,2,30.6875
"3751",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,3,44.90625
"3752",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,4,23.9090909090909
"3753",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,5,26.7777777777778
"3754",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,6,22.8769230769231
"3755",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,7,21.4214285714286
"3756",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,8,27.6125
"3757",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,9,14.0625
"3758",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,10,26.05
"3759",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,11,27.8888888888889
"3760",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2015,12,12.75
"3761",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2016,1,25.6818181818182
"3762",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2016,2,43.8461538461538
"3763",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2016,3,37.8333333333333
"3764",21.122775,-101.685398,"MERCADO PUBLICO","PESCADOS Y MARISCOS EN CONSERVA",2016,4,25.6666666666667
"3765",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,1,15.1
"3766",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,2,19.2857142857143
"3767",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,3,21.25
"3768",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,4,10.4
"3769",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,5,13.7142857142857
"3770",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,6,23.2222222222222
"3771",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,7,60.7142857142857
"3772",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,8,49.8888888888889
"3773",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,9,61.1428571428571
"3774",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,10,21.9
"3775",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,11,15.8333333333333
"3776",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2015,12,24.7142857142857
"3777",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2016,1,16.7
"3778",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2016,2,17.9090909090909
"3779",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2016,3,13.8571428571429
"3780",21.122775,-101.685398,"MERCADO PUBLICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)",2016,4,16.4444444444444
"3781",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,1,16.9615384615385
"3782",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,2,13.9166666666667
"3783",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,3,13.6538461538462
"3784",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,4,14.5
"3785",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,5,17.1818181818182
"3786",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,6,17.8241379310345
"3787",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,7,14.5625
"3788",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,8,13.1428571428571
"3789",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,9,14.7333333333333
"3790",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,10,16.425
"3791",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,11,15.3888888888889
"3792",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2015,12,17
"3793",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2016,1,15.4375
"3794",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2016,2,17.8125
"3795",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2016,3,14
"3796",21.122775,-101.685398,"MERCADO PUBLICO","REFRESCOS ENVASADOS",2016,4,17.6470588235294
"3797",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,1,13.6666666666667
"3798",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,2,13.6666666666667
"3799",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,3,13.5
"3800",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,4,14
"3801",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,5,13.3333333333333
"3802",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,6,13.8333333333333
"3803",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,7,14.225
"3804",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,8,14
"3805",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,9,14
"3806",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,10,14.1666666666667
"3807",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,11,13.5
"3808",21.122775,-101.685398,"MERCADO PUBLICO","TE",2015,12,14
"3809",21.122775,-101.685398,"MERCADO PUBLICO","TE",2016,1,14.1666666666667
"3810",21.122775,-101.685398,"MERCADO PUBLICO","TE",2016,2,14
"3811",21.122775,-101.685398,"MERCADO PUBLICO","TE",2016,3,14
"3812",21.122775,-101.685398,"MERCADO PUBLICO","TE",2016,4,14
"3813",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,1,16.8
"3814",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,2,17.3333333333333
"3815",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,3,15.5
"3816",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,4,18.1
"3817",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,5,17.3333333333333
"3818",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,6,20
"3819",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,7,17.625
"3820",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,8,14.3333333333333
"3821",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,9,9.5
"3822",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,10,15.625
"3823",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,11,15
"3824",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2015,12,14.375
"3825",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2016,1,14.3333333333333
"3826",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2016,2,16.25
"3827",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2016,3,18
"3828",21.122775,-101.685398,"MERCADO PUBLICO","TORTILLAS Y DERIVADOS DEL MAIZ",2016,4,16.5
"3829",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,1,12
"3830",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,2,12
"3831",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,3,12
"3832",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,4,12
"3833",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,5,12
"3834",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,6,12
"3835",21.123517,-101.68687,"TORTILLERIAS TRADICIONALES","TORTILLAS Y DERIVADOS DEL MAIZ",2015,7,12
